type, event, jet, pt, mass, eta, phi, charge
2,601,4,11.8727,0.13957,0.903108,1.87612,-1
2,601,4,7.02049,0.13957,0.932988,1.91302,1
2,601,4,1.72863,5.96046e-08,0.895093,1.89,0
2,601,4,16.46,0.93957,0.917086,1.90256,0
2,601,4,18.2336,0.93827,0.900582,1.91227,-1
1,601,4,111.062,16.3036,0.910809,1.87805,-0.0645837
#
0,602,3
2,602,1,2.6229,0.13957,-1.40401,1.24051,1
2,602,1,3.32001,0,-1.37639,1.19669,0
2,602,1,3.71067,0.49368,-1.15525,1.176,1
2,602,1,1.45849,2.10734e-08,-1.20665,1.16757,0
2,602,1,1.78449,-5.96046e-08,-1.26385,1.10651,0
2,602,1,1.35816,0.13957,-1.36655,1.03152,-1
2,602,1,7.25509,0.13957,-1.10754,0.845841,1
2,602,1,8.30487,0.13957,-1.23805,1.00715,-1
2,602,1,2.65404,0.93957,-1.42798,0.843652,0
2,602,1,1.06318,2.98023e-08,-1.36231,0.922438,0
2,602,1,4.67108,8.42937e-08,-1.2593,0.989755,0
2,602,1,1.79292,6.664e-08,-1.36052,0.82465,0
2,602,1,8.13827,3.57628e-07,-1.25682,0.968004,0
2,602,1,5.66575,0.13957,-1.29045,0.936975,1
2,602,1,20.2583,0.49368,-1.19733,0.899244,1
2,602,1,3.18052,0.13957,-1.23526,0.905513,-1
2,602,1,9.48601,1.19209e-07,-1.25159,0.910924,0
2,602,1,7.65234,0.000511,-1.24448,0.91608,-1
2,602,1,17.2017,0.000511001,-1.2445,0.916123,1
2,602,1,3.56754,0.13957,-1.29482,0.893091,1
2,602,1,2.28098,-6.664e-08,-1.20589,0.826177,0
2,602,1,4.97545,-1.88486e-07,-1.2152,0.869292,0
2,602,1,8.66782,-4.76837e-07,-1.23251,0.880367,0
2,602,1,9.23964,0.93827,-1.22384,0.822497,1
2,602,1,6.09926,0.13957,-1.22577,0.848215,-1
2,602,1,4.69019,1.78814e-07,-1.24355,0.86481,0
2,602,1,9.47854,-3.37175e-07,-1.24849,0.86292,0
2,602,1,7.1045,2.06477e-07,-1.28814,0.856264,0
2,602,1,2.08335,0.13957,-1.25365,0.856985,-1
2,602,1,17.001,6.7435e-07,-1.2759,0.855237,0
2,602,1,2.90653,0.93827,-1.31706,0.7997,1
2,602,1,31.7154,0.13957,-1.26338,0.820599,1
2,602,1,26.1786,0.49368,-1.26573,0.834522,-1
1,602,1,246.673,28.0647,-1.25566,0.891753,0.199083
2,602,2,1.71838,2.10734e-08,-0.71926,3.97304,0
2,602,2,2.45638,0.13957,-0.720138,3.53819,-1
2,602,2,1.5478,0.13957,-0.115692,3.39228,1
2,602,2,1.8402,0.13957,-0.636128,3.82833,1
2,602,2,2.79578,0.49368,-0.605648,3.5699,-1
2,602,2,3.06037,0.13957,-0.594419,3.75324,1
2,602,2,2.86305,0,-0.2643,4.03145,0
2,602,2,1.13751,-2.98023e-08,-0.215253,3.46932,0
2,602,2,3.00595,0.13957,-0.359865,3.57511,1
2,602,2,2.37937,0.13957,-0.312998,3.5595,1
2,602,2,2.41233,0.13957,-0.379186,3.89392,-1
2,602,2,1.42016,-2.10734e-08,-0.233603,3.91794,0
2,602,2,1.19207,0,-0.367227,3.60683,0
2,602,2,2.03461,0.000511,-0.399434,3.80733,-1
2,602,2,10.7921,0,-0.362079,3.76748,0
2,602,2,6.63648,0.93957,-0.301119,3.81783,0
2,602,2,5.92766,0.13957,-0.295826,3.83544,-1
2,602,2,3.58626,-5.96046e-08,-0.336021,3.70296,0
2,602,2,3.32368,-4.21468e-08,-0.295221,3.64055,0
2,602,2,2.4406,-6.664e-08,-0.224494,3.81966,0
2,602,2,1.98781,-4.21468e-08,-0.272754,3.7852,0
2,602,2,8.74659,0.49368,-0.23567,3.7776,-1
2,602,2,3.39343,0.13957,-0.268385,3.76197,-1
2,602,2,2.10792,0.13957,-0.273573,3.72935,1
2,602,2,10.8449,0.13957,-0.238587,3.6644,1
2,602,2,9.53456,0.13957,-0.194822,3.71429,1
2,602,2,9.69704,0.93957,-0.197448,3.69265,0
1,602,2,108.208,20.0977,-0.317864,3.73409,0.0601958
2,602,3,1.01835,3.65002e-08,1.50045,4.30394,0
2,602,3,3.50996,0.93827,1.40433,4.06948,1
2,602,3,3.06169,-1.1151e-07,1.11675,4.58972,0
2,602,3,2.97532,0.13957,1.04797,4.05125,-1
2,602,3,1.64392,0.13957,1.08297,4.0596,1
2,602,3,5.40126,0.93957,1.19728,4.12266,0
2,602,3,2.06475,0.13957,1.14896,4.35877,1
2,602,3,2.01026,0.13957,1.09257,4.1794,-1
2,602,3,2.17319,6.664e-08,1.03669,4.18041,0
2,602,3,3.80615,0.49761,1.02274,4.35765,0
2,602,3,2.33534,9.88431e-08,0.978665,4.26948,0
2,602,3,2.73466,0.13957,1.05555,4.25469,1
2,602,3,17.0766,0.49368,1.04465,4.25601,1
2,602,3,49.0878,0.13957,1.04931,4.27842,-1
2,602,3,2.16983,5.16191e-08,1.03847,4.26529,0
1,602,3,100.641,14.4994,1.08247,4.25785,-0.267575
#
0,603,2
2,603,1,1.77139,0.13957,-0.523166,0.262495,-1
2,603,1,3.81699,0.13957,-0.0457682,0.209492,1
2,603,1,3.71844,0.93957,-0.0308946,0.0384288,0
2,603,1,1.31035,0.13957,-0.0556903,0.123848,1
2,603,1,2.29939,0.13957,-0.167122,6.24156,-1
2,603,1,2.64886,0.93827,-0.195768,6.26131,1
2,603,1,1.45335,0.13957,-0.168511,0.186329,1
2,603,1,1.02161,0.13957,-0.153923,0.0848631,1
2,603,1,1.65529,-3.65002e-08,-0.213056,0.203561,0
2,603,1,17.1171,0.93957,-0.347196,0.187033,0
2,603,1,3.21301,0.13957,-0.253977,0.205278,-1
2,603,1,2.00994,0.13957,-0.218994,0.18262,-1
2,603,1,3.52138,5.96046e-08,-0.310581,0.188721,0
2,603,1,4.14714,0.13957,-0.376219,0.0759116,-1
2,603,1,2.68105,0.13957,-0.236148,0.167166,-1
2,603,1,1.17604,0.13957,-0.329806,0.153766,1
2,603,1,1.4083,-3.332e-08,-0.206852,0.141038,0
2,603,1,3.99762,-8.42937e-08,-0.310876,0.152745,0
2,603,1,7.67314,0.13957,-0.237886,0.0290146,-1
2,603,1,19.6467,0.13957,-0.262036,0.0415348,1
2,603,1,12.0603,0.13957,-0.237503,0.0931533,1
2,603,1,2.14904,-4.21468e-08,-0.28428,0.136341,0
2,603,1,18.4667,0.13957,-0.254705,0.1227,1
2,603,1,10.7817,0.13957,-0.252012,0.0719996,-1
2,603,1,12.3862,1.68587e-07,-0.252402,0.0947467,0
2,603,1,7.59283,0.93957,-0.309484,0.11758,0
2,603,1,25.0765,0.13957,-0.311816,0.075138,-1
2,603,1,5.33843,0.13957,-0.297813,0.0983576,-1
2,603,1,17.1496,-3.37175e-07,-0.290001,0.084389,0
1,603,1,196.985,21.8065,-0.270035,0.102258,-0.0171872
2,603,2,4.59004,0.13957,0.840442,3.14122,-1
2,603,2,1.33779,0.93957,1.75323,3.66596,0
2,603,2,1.08399,0.93957,1.51767,3.73131,0
2,603,2,1.9359,2.10734e-08,0.874047,3.3397,0
2,603,2,1.35656,0.13957,0.888391,3.26605,1
2,603,2,1.32922,0.13957,0.928755,3.17354,-1
2,603,2,13.3441,0.13957,0.952264,3.2345,-1
2,603,2,1.30231,2.58096e-08,1.37473,3.02653,0
2,603,2,1.11763,0.93957,1.1824,3.28757,0
2,603,2,1.94211,0.13957,1.51312,3.1056,-1
2,603,2,3.77202,0.93957,1.56565,3.20231,0
2,603,2,7.66722,0.13957,1.5075,3.24803,1
2,603,2,3.802,0.93957,1.53588,3.26188,0
2,603,2,1.17373,0.13957,1.0334,3.44543,1
2,603,2,2.5898,0.13957,1.21357,3.13019,1
2,603,2,1.84231,0.13957,1.51169,3.3022,1
2,603,2,3.76063,0.13957,1.04193,3.34134,1
2,603,2,1.71334,3.65002e-08,1.09343,3.49656,0
2,603,2,3.67873,1.1151e-07,1.07581,3.30288,0
2,603,2,1.1996,3.94248e-08,1.48571,3.45379,0
2,603,2,2.49394,0.13957,1.13231,3.24368,1
2,603,2,5.35422,0.93957,1.43491,3.50004,0
2,603,2,3.42658,0.13957,1.42178,3.26496,1
2,603,2,3.89762,0.13957,1.18272,3.23465,-1
2,603,2,2.0046,0.13957,1.13522,3.40303,-1
2,603,2,3.31974,0.13957,1.19218,3.29248,1
2,603,2,4.71344,0,1.22649,3.31996,0
2,603,2,1.05801,-3.65002e-08,1.36989,3.38377,0
2,603,2,11.7784,0.13957,1.35091,3.33879,-1
2,603,2,3.44265,0.13957,1.28366,3.32759,-1
2,603,2,24.5851,0.49761,1.31454,3.34926,0
2,603,2,5.4613,0.13957,1.3292,3.41738,-1
2,603,2,3.27435,0.13957,1.21951,3.36628,1
2,603,2,3.33458,-9.42432e-08,1.31724,3.43268,0
2,603,2,1.86161,-6.32203e-08,1.2307,3.47073,0
2,603,2,5.61045,-1.57699e-07,1.27123,3.41009,0
2,603,2,33.1351,0.93957,1.25532,3.41738,0
2,603,2,4.582,1.19209e-07,1.24874,3.42433,0
1,603,2,182.941,43.0125,1.27423,3.34002,-0.0918308
#
0,604,4
2,604,1,2.15501,0.13957,-1.28477,5.12701,-1
2,604,1,2.07603,8.42937e-08,-1.19969,5.07745,0
2,604,1,4.38074,0.13957,-1.17737,5.25045,-1
2,604,1,2.0945,0.13957,-1.12456,5.22514,-1
2,604,1,18.8227,0.13957,-1.1377,5.21506,1
2,604,1,1.00989,3.94248e-08,-1.22413,5.16857,0
2,604,1,10.109,2.06477e-07,-1.16189,5.21687,0
2,604,1,6.61504,-2.92002e-07,-1.17838,5.21618,0
2,604,1,2.3979,8.42937e-08,-1.17784,5.13388,0
2,604,1,6.24573,0.13957,-1.16704,5.15766,1
2,604,1,9.43267,0.000511,-1.16392,5.16551,-1
2,604,1,16.2163,0.000510999,-1.16382,5.16535,1
2,604,1,10.7148,0.13957,-1.19444,5.16715,-1
2,604,1,2.96574,1.03238e-07,-1.17692,5.1737,0
2,604,1,7.04492,0.13957,-1.18133,5.1873,1
2,604,1,9.91725,0.13957,-1.19293,5.18483,1
2,604,1,14.484,0.13957,-1.18887,5.18047,-1
2,604,1,2.63165,-1.36571e-07,-1.25657,4.75743,0
2,604,1,1.15664,0.13957,-1.53711,4.98102,-1
2,604,1,2.19041,0.13957,-1.51487,5.04089,-1
2,604,1,2.08911,7.88495e-08,-1.25665,4.94613,0
2,604,1,1.61004,2.98023e-08,-1.29157,5.01093,0
2,604,1,1.56522,-5.96046e-08,-1.40481,5.05912,0
2,604,1,1.04582,-5.16191e-08,-1.3107,4.9677,0
2,604,1,1.59423,3.65002e-08,-1.31868,4.98962,0
2,604,1,9.20548,2.6656e-07,-1.34898,4.91833,0
2,604,1,2.14119,0.000511,-1.36689,5.0384,-1
2,604,1,2.3059,0.13957,-1.41724,4.91926,1
2,604,1,4.07808,0.13957,-1.34553,4.98184,1
2,604,1,7.95468,0.13957,-1.36141,5.00793,1
2,604,1,2.31275,5.96046e-08,-1.37044,4.94206,0
2,604,1,5.56909,2.38419e-07,-1.36336,4.98653,0
2,604,1,3.42971,-4.21468e-08,-1.40271,5.00793,0
2,604,1,9.56064,0.13957,-1.40705,5.00083,1
2,604,1,11.9717,0.13957,-1.38486,4.98343,-1
2,604,1,5.62654,0.13957,-1.42871,4.94995,-1
2,604,1,14.9627,0.49368,-1.39703,4.96411,1
2,604,1,23.0318,0.49368,-1.41427,4.96785,-1
1,604,1,241.156,39.0754,-1.2858,5.08264,0.0318431
2,604,2,1.07398,0.13957,-0.985599,1.39867,-1
2,604,2,1.73199,0.13957,-1.2985,1.53498,1
2,604,2,1.37995,0.13957,-0.774997,1.92985,1
2,604,2,1.28451,0.13957,-1.10563,1.66596,-1
2,604,2,10.5189,-1.68587e-07,-1.01228,1.68127,0
2,604,2,5.47986,0.93827,-1.06696,1.69102,-1
2,604,2,3.26605,0.13957,-1.12854,1.72975,1
2,604,2,10.9609,0.93827,-1.15227,1.8318,1
2,604,2,8.76119,0.13957,-1.01993,1.86256,-1
2,604,2,7.98264,0.13957,-1.04384,1.85321,-1
2,604,2,28.0798,5.84004e-07,-1.0439,1.79841,0
2,604,2,4.16114,-1.46001e-07,-1.03361,1.80548,0
2,604,2,3.0066,0,-1.10887,1.82876,0
2,604,2,7.22623,1.46001e-07,-1.08514,1.81217,0
2,604,2,10.0182,0.13957,-1.07571,1.7979,1
2,604,2,42.583,0,-1.08815,1.79788,0
2,604,2,7.26254,-3.03925e-07,-1.08048,1.79807,0
1,604,2,154.466,14.4384,-1.07272,1.78971,0.0179279
2,604,3,1.36205,0.49368,-0.829299,2.5305,1
2,604,3,1.68993,0.49368,-0.0474952,2.18522,-1
2,604,3,1.43618,0.13957,-0.140347,2.10432,-1
2,604,3,2.46491,0.49761,-0.444578,2.71799,0
2,604,3,2.85897,0.13957,-0.39107,2.12662,1
2,604,3,1.09082,0.49368,-0.15783,2.21982,1
2,604,3,1.32664,-1.49012e-08,-0.165803,2.26414,0
2,604,3,6.08418,0.49368,-0.353165,2.51436,-1
2,604,3,7.58201,0.93827,-0.241398,2.42242,-1
2,604,3,2.10669,-5.16191e-08,-0.240846,2.41071,0
2,604,3,3.57409,0.13957,-0.364622,2.4727,1
2,604,3,10.6956,0.93957,-0.299265,2.39011,0
2,604,3,3.14237,7.30005e-08,-0.404331,2.37402,0
2,604,3,3.58116,7.30005e-08,-0.337402,2.40497,0
2,604,3,7.44638,0.13957,-0.367582,2.41277,-1
2,604,3,1.00561,-2.98023e-08,-0.37718,2.35629,0
2,604,3,2.27739,2.98023e-08,-0.359853,2.36338,0
2,604,3,3.75659,0.49368,-0.367232,2.3762,1
2,604,3,5.46177,1.3328e-07,-0.375425,2.38905,0
1,604,3,68.5139,13.368,-0.335576,2.39734,-0.168198
2,604,4,1.66716,0.13957,1.61,1.88056,-1
2,604,4,1.62918,6.98926e-08,1.77507,1.38656,0
2,604,4,1.19208,0.13957,1.22169,1.75246,1
2,604,4,1.26615,-5.16191e-08,1.1252,1.66501,0
2,604,4,1.39495,0.13957,1.11594,1.56135,-1
2,604,4,1.42247,3.65002e-08,1.49872,1.22487,0
2,604,4,6.27145,0.93957,1.53411,1.32635,0
2,604,4,1.62347,0,1.34535,1.30898,0
2,604,4,4.30731,0.49761,1.50987,1.45021,0
2,604,4,4.18807,0.93957,1.28711,1.40715,0
2,604,4,3.21196,0.93827,1.34805,1.69915,-1
2,604,4,2.47982,0.93827,1.37918,1.62191,1
2,604,4,2.64292,0.49368,1.40412,1.54315,1
2,604,4,6.36248,0.93827,1.37367,1.54522,-1
1,604,4,39.1805,11.1197,1.43298,1.49959,-0.159401
#
0,605,4
2,605,1,1.58439,0.13957,-1.53349,0.93309,1
2,605,1,4.40301,0.13957,-1.19041,1.35072,1
2,605,1,3.12908,0,-1.33198,1.24705,0
2,605,1,3.22163,-8.42937e-08,-1.27239,1.24654,0
2,605,1,2.01334,0.13957,-1.34278,1.13999,1
2,605,1,3.97065,0.13957,-1.16994,1.23811,1
2,605,1,1.20752,0.13957,-1.3664,0.896004,-1
2,605,1,5.57074,0.93827,-1.25117,1.16478,-1
2,605,1,2.26406,0.13957,-1.15554,1.19142,1
2,605,1,1.36526,0.13957,-0.904374,0.997408,-1
2,605,1,1.65144,0.13957,-1.3125,0.895955,-1
2,605,1,1.58396,0.13957,-1.03968,1.14038,1
2,605,1,1.47363,0.13957,-1.05435,1.13749,-1
2,605,1,2.49167,8.9407e-08,-1.27133,1.03827,0
2,605,1,2.79067,0.13957,-1.15026,1.12206,-1
2,605,1,2.46461,0.93827,-1.2886,1.07483,-1
2,605,1,2.71574,0.13957,-1.26604,0.998065,1
2,605,1,1.55197,5.96046e-08,-1.07774,1.10959,0
2,605,1,2.71191,0.13957,-1.1714,1.09312,1
2,605,1,1.02445,-2.10734e-08,-1.13557,1.1003,0
2,605,1,1.15334,-4.47035e-08,-1.01405,1.07508,0
2,605,1,1.62481,0.13957,-1.18797,0.816164,1
2,605,1,1.78197,0.49368,-1.22756,0.84113,1
2,605,1,5.25066,0.13957,-0.979849,0.893711,-1
2,605,1,1.80259,0.13957,-0.999185,0.916919,-1
2,605,1,23.7452,0.13957,-1.00882,0.949013,1
2,605,1,2.42446,0.93957,-1.19818,1.0462,0
2,605,1,3.9128,-1.73776e-07,-1.03245,1.00284,0
2,605,1,2.18624,0.13957,-1.03362,0.880228,-1
2,605,1,4.02993,-1.03238e-07,-1.17465,1.02483,0
2,605,1,8.66028,0.13957,-1.03816,0.985545,1
2,605,1,6.0709,0.13957,-1.03529,0.920679,-1
2,605,1,5.25139,-1.97686e-07,-1.06126,0.995328,0
2,605,1,4.8775,2.45756e-07,-1.06089,0.952749,0
2,605,1,7.92017,0.49368,-1.06784,0.931535,1
2,605,1,1.20749,-5.16191e-08,-1.19742,0.94946,0
2,605,1,1.75997,9.18569e-08,-1.10088,0.975614,0
2,605,1,8.71717,0.13957,-1.08909,0.925688,1
2,605,1,4.13269,0.13957,-1.13395,0.967031,-1
2,605,1,7.52478,0.13957,-1.15156,0.936493,-1
2,605,1,32.8267,0.13957,-1.15876,0.948673,-1
2,605,1,3.81596,0.13957,-1.15721,0.961387,1
2,605,1,5.69333,0.13957,-1.10052,0.912927,1
2,605,1,5.10956,0.49761,-1.16966,0.910839,0
2,605,1,9.33178,0.13957,-1.14434,0.927052,-1
2,605,1,30.6694,0.13957,-1.13041,0.913098,1
2,605,1,3.6912,-9.42432e-08,-1.13751,0.927158,0
1,605,1,243.132,36.8942,-1.13361,0.980152,0.115505
2,605,2,7.24452,0.13957,-1.48929,4.87547,1
2,605,2,3.80075,0.13957,-1.57378,4.77295,1
2,605,2,3.07355,1.1151e-07,-1.60646,4.86382,0
2,605,2,9.41443,0.13957,-1.67749,4.83751,1
2,605,2,1.46333,0.13957,-1.9255,4.77724,-1
2,605,2,1.90193,-5.5755e-08,-1.78152,4.85791,0
2,605,2,1.74645,-1.03238e-07,-1.85336,4.83996,0
2,605,2,16.6041,0.13957,-1.79594,4.76715,-1
2,605,2,5.39516,0.13957,-1.84486,4.81878,-1
2,605,2,1.68404,0.13957,-1.80093,4.77051,1
2,605,2,12.3218,0.13957,-1.79913,4.83543,1
2,605,2,65.206,0.49761,-1.82262,4.80673,0
2,605,2,22.4983,0.13957,-1.79509,4.80511,-1
2,605,2,66.4594,0.13957,-1.80753,4.79816,1
2,605,2,15.5939,0.13957,-1.80021,4.80217,-1
1,605,2,234.353,17.8845,-1.79145,4.8066,0.167956
2,605,3,1.8423,0.13957,-0.0368682,2.63921,1
2,605,3,1.58374,-4.21468e-08,-0.279028,3.17766,0
2,605,3,1.87852,5.16191e-08,-0.0986401,2.76187,0
2,605,3,1.47164,0.13957,-0.0183153,2.95669,-1
2,605,3,3.06072,0.13957,-0.201909,2.89608,1
2,605,3,4.22274,0.49368,-0.141787,2.89412,-1
2,605,3,43.2562,0.13957,-0.154502,2.9128,1
2,605,3,17.6621,0.13957,-0.153342,2.94876,-1
2,605,3,29.3073,-3.37175e-07,-0.159146,2.93215,0
2,605,3,73.8746,-9.53674e-07,-0.156245,2.93215,0
1,605,3,177.995,9.53982,-0.154741,2.92516,0.139216
2,605,4,5.92712,0.93957,-1.38592,5.79322,0
2,605,4,1.34724,0.93957,-1.68512,5.26623,0
2,605,4,1.14884,-3.332e-08,-1.24666,5.37232,0
2,605,4,1.24371,-4.94216e-08,-1.28999,5.38398,0
2,605,4,4.2515,1.3328e-07,-1.31329,5.43786,0
2,605,4,7.04315,0.13957,-1.51379,5.45002,1
2,605,4,2.18248,-1.36571e-07,-1.52693,5.41229,0
2,605,4,1.86154,0.13957,-1.44499,5.68039,-1
2,605,4,13.075,-5.3312e-07,-1.41601,5.57191,0
2,605,4,4.65039,1.3328e-07,-1.47839,5.56946,0
1,605,4,42.3656,8.56125,-1.4426,5.54486,0.121261
#
0,606,3
2,606,1,1.00907,0.13957,-0.0875728,5.79282,-1
2,606,1,1.70836,-3.65002e-08,-0.0821645,5.6847,0
2,606,1,1.14708,0.13957,0.608032,5.77536,1
2,606,1,4.36586,0.13957,-0.0676889,5.58234,-1
2,606,1,2.45633,0.13957,-0.0542831,5.43749,1
2,606,1,4.62259,0.13957,-0.0185688,5.6798,1
2,606,1,2.79685,0.13957,0.0472425,5.7648,1
2,606,1,4.22983,0.13957,0.0251537,5.53477,-1
2,606,1,4.00321,0.13957,0.0453764,5.61986,1
2,606,1,1.69024,0.49368,0.494164,5.26107,-1
2,606,1,2.62793,-6.664e-08,0.17809,5.29037,0
2,606,1,3.93874,0,0.0909568,5.6115,0
2,606,1,2.61866,0.13957,0.20564,5.30145,1
2,606,1,5.61041,-1.03238e-07,0.119534,5.6087,0
2,606,1,1.56057,4.21468e-08,0.123171,5.47113,0
2,606,1,2.24402,-2.98023e-08,0.125002,5.49533,0
2,606,1,2.70005,0,0.570149,5.48835,0
2,606,1,6.9921,0.13957,0.180089,5.43,1
2,606,1,3.05356,-5.96046e-08,0.182721,5.45452,0
2,606,1,2.943,0.13957,0.176914,5.56634,1
2,606,1,1.12578,0.13957,0.261838,5.69216,-1
2,606,1,3.43075,5.96046e-08,0.210879,5.43623,0
2,606,1,2.9707,0.13957,0.292945,5.36354,-1
2,606,1,4.1461,0.13957,0.213176,5.56017,-1
2,606,1,8.72433,0.13957,0.216836,5.4978,1
2,606,1,4.74554,0.13957,0.352346,5.3745,-1
2,606,1,3.92699,0.13957,0.501842,5.41684,1
2,606,1,1.45689,-2.98023e-08,0.267591,5.45692,0
2,606,1,9.3338,0.13957,0.256034,5.48346,-1
2,606,1,5.13625,0.13957,0.382472,5.68752,1
2,606,1,4.85753,0.13957,0.497642,5.62628,1
2,606,1,3.91025,0.13957,0.518144,5.52074,-1
2,606,1,2.03089,0,0.468747,5.45305,0
2,606,1,6.82107,0.13957,0.476068,5.47103,-1
2,606,1,2.86459,0.13957,0.298921,5.48582,-1
2,606,1,3.89033,4.21468e-08,0.409687,5.44957,0
2,606,1,6.41615,0.13957,0.291371,5.56224,-1
2,606,1,1.28041,2.58096e-08,0.354374,5.47586,0
2,606,1,1.30832,4.21468e-08,0.302659,5.54434,0
2,606,1,1.0521,0.49761,0.493369,5.48162,0
2,606,1,1.17982,1.49012e-08,0.389906,5.4827,0
2,606,1,8.37216,2.06477e-07,0.460293,5.52295,0
2,606,1,2.91801,5.96046e-08,0.415066,5.51039,0
2,606,1,8.29498,0.13957,0.454895,5.56612,1
2,606,1,10.0211,1.19209e-07,0.405459,5.5322,0
2,606,1,4.925,0.13957,0.392566,5.55507,-1
2,606,1,8.01804,0.13957,0.376352,5.57184,-1
2,606,1,21.0987,0.13957,0.366665,5.612,1
2,606,1,3.15086,0.13957,0.396849,5.59755,1
1,606,1,208.797,40.7628,0.301599,5.53433,0.0772316
2,606,2,1.77702,0.13957,0.993682,2.63765,1
2,606,2,1.1609,-4.21468e-08,1.01272,2.74886,0
2,606,2,2.74093,0.13957,0.587361,2.54291,-1
2,606,2,7.16445,0.93957,0.703276,2.60318,0
2,606,2,2.54983,0.49368,0.825251,2.80774,1
2,606,2,1.67746,4.21468e-08,0.480505,3.07892,0
2,606,2,1.95862,-2.10734e-08,0.438802,3.04191,0
2,606,2,2.89859,0.13957,0.731087,2.86795,1
2,606,2,1.26548,0.13957,0.706312,3.00767,-1
2,606,2,5.63529,0.93957,0.730789,2.93945,0
2,606,2,3.03091,0,0.533535,3.05116,0
2,606,2,6.20556,0.13957,0.501917,2.81635,1
2,606,2,3.40262,0.13957,0.611913,3.01179,-1
2,606,2,9.69688,-1.68587e-07,0.639019,2.97164,0
2,606,2,3.17853,0.13957,0.593455,3.00232,1
2,606,2,10.8028,-2.38419e-07,0.617963,2.98631,0
2,606,2,4.43682,5.96046e-08,0.618734,2.97511,0
2,606,2,1.97834,3.65002e-08,0.521803,2.98886,0
2,606,2,2.84623,-4.21468e-08,0.623395,2.96258,0
2,606,2,3.21108,-9.42432e-08,0.548227,2.83165,0
2,606,2,5.52686,0.13957,0.53245,2.84026,-1
2,606,2,2.106,-5.16191e-08,0.50978,2.86652,0
2,606,2,4.23711,0.13957,0.546575,2.84905,1
2,606,2,10.464,0.13957,0.583243,2.86628,-1
2,606,2,14.5852,0.93827,0.608946,2.90346,-1
2,606,2,8.07538,0.13957,0.58868,2.88593,-1
2,606,2,11.9205,0.13957,0.512108,2.89513,1
2,606,2,7.61436,0.13957,0.586856,2.94034,1
2,606,2,9.24976,0.13957,0.550867,2.9003,-1
2,606,2,10.9811,0.93827,0.551754,2.90666,1
2,606,2,5.37943,0.13957,0.551866,2.94138,1
2,606,2,15.2093,-1.68587e-07,0.539932,2.93779,0
2,606,2,9.80304,-1.19209e-07,0.540282,2.94884,0
1,606,2,191.89,26.4849,0.594031,2.90115,0.0074275
2,606,3,1.64705,0.13957,1.17834,4.7165,1
2,606,3,5.46801,0.13957,1.68695,5.03001,-1
2,606,3,2.49391,0.13957,1.62166,4.97865,1
2,606,3,1.43146,0.13957,1.47937,4.84107,-1
2,606,3,2.34877,0.13957,1.49573,4.87761,1
2,606,3,6.63073,0.13957,1.62293,4.88722,1
2,606,3,2.53103,0.13957,1.54532,4.81992,-1
2,606,3,10.999,-4.4604e-07,1.57581,4.84182,0
2,606,3,10.9215,3.95372e-07,1.58785,4.83925,0
1,606,3,44.3536,5.50639,1.58425,4.87469,0.082974
#
0,607,3
2,607,1,1.11536,0.13957,-0.798019,1.73033,-1
2,607,1,1.61139,0.13957,-0.68553,1.74604,1
2,607,1,1.04569,2.10734e-08,-0.131445,1.78345,0
2,607,1,2.01364,4.21468e-08,-0.13849,1.79185,0
2,607,1,1.38044,-2.58096e-08,-0.133955,1.74726,0
2,607,1,1.28051,0.13957,-0.254586,1.62345,1
2,607,1,5.78321,0.13957,-0.27538,1.64805,1
2,607,1,1.11292,-1.49012e-08,-0.226875,1.80954,0
2,607,1,1.56361,-7.59813e-08,-0.234065,1.80392,0
2,607,1,12.7536,0.13957,-0.291343,1.79569,-1
2,607,1,4.19511,0.13957,-0.205764,1.75534,-1
2,607,1,4.75774,0.13957,-0.274811,1.68378,1
2,607,1,12.9386,0.13957,-0.223446,1.75192,1
2,607,1,3.00786,0,-0.256242,1.70036,0
2,607,1,10.4338,0.13957,-0.251949,1.76535,-1
2,607,1,1.21059,1.49012e-08,-0.23862,1.72964,0
2,607,1,3.33897,0,-0.295879,1.71594,0
2,607,1,5.63143,0.13957,-0.267571,1.72824,-1
2,607,1,14.673,0.13957,-0.269705,1.73574,1
2,607,1,7.78097,0.13957,-0.278701,1.73307,-1
2,607,1,22.037,0.13957,-0.278036,1.73999,1
2,607,1,2.03619,0.13957,-0.187695,1.52,1
2,607,1,2.74545,0.49761,-0.49843,1.74635,0
2,607,1,1.61065,0.13957,-0.721698,1.49807,-1
2,607,1,1.65083,0.13957,-0.26615,1.41302,1
2,607,1,2.56952,0.13957,-0.262392,1.49168,-1
2,607,1,1.54566,0.13957,-0.578088,1.32169,1
2,607,1,5.23621,0.13957,-0.303527,1.49464,-1
2,607,1,2.57767,0.13957,-0.346792,1.57546,1
2,607,1,3.2998,0.13957,-0.475326,1.64122,-1
2,607,1,5.62364,0.13957,-0.342909,1.49672,-1
2,607,1,4.59397,0.13957,-0.569841,1.42201,-1
2,607,1,3.36308,0.13957,-0.565394,1.43864,1
2,607,1,1.19224,-1.49012e-08,-0.437635,1.54739,0
2,607,1,1.57828,-4.21468e-08,-0.434286,1.449,0
2,607,1,10.9441,0.49761,-0.532496,1.52327,0
2,607,1,2.73978,-8.9407e-08,-0.526937,1.51619,0
2,607,1,2.33422,0.13957,-0.514343,1.4402,1
2,607,1,1.13077,-1.49012e-08,-0.509328,1.43841,0
