type, event, jet, pt, mass, eta, phi, charge
#
0,544,6
2,544,1,1.69709,2.98023e-08,0.0943749,4.78587,0
2,544,1,1.58659,0.000511,0.144175,4.70833,1
2,544,1,3.27612,-8.42937e-08,0.0880416,4.74319,0
2,544,1,7.63097,0.13957,0.172917,4.52186,1
2,544,1,24.3282,3.37175e-07,0.0802066,4.70177,0
2,544,1,12.9781,0.49761,0.15644,4.53317,0
2,544,1,5.50194,8.42937e-08,0.0743041,4.68249,0
2,544,1,6.30308,0.13957,0.123247,4.55418,-1
2,544,1,3.90871,0.13957,0.0485387,4.65747,-1
2,544,1,1.44355,2.98023e-08,0.0318799,4.66027,0
2,544,1,2.62207,7.30005e-08,-0.0301024,4.61061,0
2,544,1,2.74135,4.21468e-08,0.0144078,4.52712,0
2,544,1,6.88724,2.06477e-07,-0.0405619,4.51125,0
2,544,1,1.41524,4.71216e-08,-0.0543574,4.55223,0
2,544,1,3.29016,8.42937e-08,-0.0447989,4.56706,0
2,544,1,8.24037,0,-0.0317609,4.52659,0
2,544,1,7.18709,1.19209e-07,-0.0124478,4.53579,0
2,544,1,7.26811,1.68587e-07,-0.0122727,4.54135,0
2,544,1,5.77259,1.46001e-07,-0.0243906,4.55301,0
2,544,1,79.566,0.49368,-0.0259839,4.54717,1
2,544,1,68.5665,0.49368,-0.0277532,4.54786,-1
1,544,1,261.753,22.8569,0.00888329,4.56921,0.0381573
2,544,2,4.34854,0.93957,-0.0409666,1.1846,0
2,544,2,1.06365,1.49012e-08,-0.162765,1.05424,0
2,544,2,2.89088,0.13957,-0.492584,0.993107,1
2,544,2,1.93614,0.13957,-0.492409,1.79893,1
2,544,2,2.24696,0.13957,-0.416327,1.06826,-1
2,544,2,1.68038,2.98023e-08,-0.477418,1.09836,0
2,544,2,1.50236,0.13957,-0.553162,1.23331,-1
2,544,2,7.7066,0.13957,-0.451529,1.43877,-1
2,544,2,10.1198,0.13957,-0.46082,1.40541,1
2,544,2,4.68356,-2.30848e-07,-0.46394,1.41925,0
2,544,2,50.9164,0.13957,-0.463735,1.42556,-1
2,544,2,66.588,-1.90735e-06,-0.470342,1.42342,0
1,544,2,154.871,20.8008,-0.456219,1.40092,-0.304628
2,544,3,1.37235,0.13957,1.14833,2.09705,1
2,544,3,20.0725,0.13957,0.747679,2.26718,-1
2,544,3,9.37664,-3.76973e-07,0.762499,2.30927,0
2,544,3,15.5877,0.13957,0.757454,2.28697,1
2,544,3,11.5501,-4.4604e-07,0.75744,2.29733,0
1,544,3,57.9286,4.07235,0.765878,2.28132,-0.0537018
2,544,4,1.34374,0.49761,2.36524,2.06587,0
2,544,4,4.12272,0.13957,1.95632,1.79958,-1
2,544,4,4.57458,0.93957,2.11017,1.93446,0
2,544,4,1.05988,0.93957,1.80992,1.91816,0
2,544,4,1.55203,5.16191e-08,1.95534,2.0216,0
2,544,4,2.90458,0.93957,1.87874,1.95385,0
2,544,4,3.87061,0.13957,1.8977,2.13574,-1
2,544,4,1.08591,0.13957,1.55971,2.20557,1
2,544,4,6.79597,0.49761,1.69144,2.27681,0
2,544,4,1.8504,-1.29905e-07,1.56349,2.32237,0
1,544,4,28.7133,10.2411,1.91083,2.06866,-0.236877
2,544,5,2.34664,0.93827,-0.590315,0.581593,-1
2,544,5,3.08556,0.13957,-0.470162,0.0296656,-1
2,544,5,2.194,0.13957,-0.29456,0.093779,-1
2,544,5,2.51401,0.93957,-0.3795,0.121983,0
2,544,5,4.17118,0.93827,-0.391943,0.155524,1
2,544,5,3.86713,0.93957,-0.424368,0.225487,0
2,544,5,5.66215,0.49368,-0.481783,0.280181,1
2,544,5,3.98859,0.49761,-0.502285,0.247525,0
1,544,5,27.5719,7.3176,-0.452155,0.217352,0.0793096
2,544,6,2.36388,0.13957,-0.136544,0.811128,1
2,544,6,1.23102,0.13957,-0.18872,0.87649,1
2,544,6,5.04203,0.13957,0.0223898,0.926269,-1
2,544,6,1.22312,-2.10734e-08,-0.0250711,1.01932,0
2,544,6,9.64009,0.93827,-0.109478,1.01788,1
2,544,6,1.84484,-2.10734e-08,-0.066771,1.0463,0
1,544,6,21.2872,2.62036,-0.0777154,0.967789,0.383836
#
0,545,2
2,545,1,1.06898,-1.93141e-07,0.0375578,0.801569,0
2,545,1,127.362,-2.33602e-05,-0.197465,0.917935,0
2,545,1,19.4616,-3.56035e-06,-0.199936,0.91682,0
2,545,1,35.6619,7.29421e-06,-0.203767,0.913248,0
2,545,1,81.8503,1.67912e-05,-0.201862,0.911633,0
1,545,1,265.397,4.54485,-0.198922,0.914812,0
2,545,2,2.228,2.49344e-07,-0.768762,3.89723,0
2,545,2,123.159,0.49368,-0.674636,3.91917,-1
2,545,2,90.1363,0.49368,-0.674925,3.91901,1
1,545,2,215.522,2.33259,-0.675759,3.91888,-0.153219
#
0,546,4
2,546,1,2.39881,0.13957,-1.30071,5.0626,1
2,546,1,1.43883,0.13957,-0.969697,5.25887,-1
2,546,1,21.8217,0.13957,-0.939859,4.88796,1
2,546,1,21.8107,0.13957,-0.952388,4.88986,-1
2,546,1,91.3578,0.13957,-0.944574,4.88908,1
2,546,1,77.5774,0.13957,-0.948646,4.88924,-1
1,546,1,216.274,11.2808,-0.951509,4.89343,0.0681654
2,546,2,1.22533,0.13957,-1.36043,1.7169,1
2,546,2,2.03056,0.13957,-1.02379,1.48571,-1
2,546,2,4.95364,0.13957,-1.05303,1.55049,-1
2,546,2,16.0052,0.13957,-1.06852,1.54974,1
2,546,2,5.55193,2.59811e-07,-1.02039,1.56296,0
2,546,2,2.67097,4.21468e-08,-1.03386,1.59532,0
2,546,2,2.40793,0.13957,-0.621613,1.85176,1
2,546,2,2.76707,0.13957,-0.886111,1.74729,1
2,546,2,17.5849,0.13957,-0.852348,1.76719,1
2,546,2,13.4289,7.53946e-07,-0.831777,1.77534,0
2,546,2,76.1387,0.13957,-0.838958,1.77571,-1
2,546,2,48.4046,2.61174e-06,-0.837002,1.77449,0
1,546,2,192.505,24.1332,-0.880483,1.73879,-0.223288
2,546,3,1.96085,0.13957,1.25502,5.16355,-1
2,546,3,2.3122,0.49368,1.2908,5.65451,-1
2,546,3,3.27642,0.49761,1.54107,5.64528,0
2,546,3,4.35206,0.93957,1.35995,5.48854,0
2,546,3,3.74215,0.13957,1.37858,5.42141,-1
2,546,3,1.02055,0.13957,1.50434,5.45337,-1
2,546,3,21.8025,0.93827,1.42416,5.52791,1
2,546,3,15.5216,0.13957,1.45172,5.46933,-1
2,546,3,2.34609,-1.07454e-07,1.40074,5.45307,0
2,546,3,5.94358,1.46001e-07,1.42578,5.44641,0
2,546,3,9.99541,-5.84004e-07,1.42782,5.47371,0
2,546,3,9.25278,-4.29815e-07,1.41861,5.46311,0
1,546,3,81.3121,9.42952,1.42435,5.48637,-0.0337913
2,546,4,2.10234,1.83714e-07,-2.26262,2.15881,0
2,546,4,3.51227,0.13957,-1.6865,1.89893,1
2,546,4,1.42797,0.13957,-1.7664,2.47064,1
2,546,4,3.53595,0.13957,-2.07028,2.3937,-1
2,546,4,1.21688,0.13957,-2.10089,1.98568,-1
2,546,4,2.8854,0.13957,-1.90978,1.90932,-1
2,546,4,1.33136,0.49761,-2.05381,2.02447,0
2,546,4,1.62395,-1.28185e-07,-1.98449,2.33945,0
2,546,4,2.46089,0.000511,-2.02097,2.18993,1
2,546,4,1.75938,0.13957,-2.02165,2.21863,1
2,546,4,3.87786,0.13957,-1.7592,2.34156,1
2,546,4,2.67813,0.13957,-1.81567,2.04897,1
2,546,4,5.14794,0.13957,-1.71977,2.11942,-1
2,546,4,2.39019,-1.49012e-07,-1.72803,2.23361,0
2,546,4,1.86746,1.36571e-07,-1.93529,2.10896,0
2,546,4,1.17128,3.65002e-08,-1.93115,2.26106,0
2,546,4,3.74101,0.13957,-1.83973,2.21698,1
2,546,4,9.59718,0.49761,-1.8587,2.19497,0
2,546,4,1.76575,0.13957,-1.8579,2.17544,-1
1,546,4,53.5514,11.4643,-1.89804,2.17261,0.0906879
#
0,547,5
2,547,1,1.75515,0.13957,1.75381,4.69497,-1
2,547,1,2.23604,0.13957,1.78847,4.65137,1
2,547,1,10.8767,0.13957,1.77033,4.66429,-1
2,547,1,3.74188,2.76375e-07,1.7784,4.6934,0
2,547,1,8.434,8.42937e-07,1.79622,4.67728,0
2,547,1,15.7987,2.05787e-06,1.79104,4.69398,0
2,547,1,15.3895,1.84678e-06,1.79408,4.68587,0
2,547,1,158.457,0.13957,1.80055,4.68695,1
2,547,1,71.473,0.13957,1.80167,4.69299,-1
1,547,1,288.155,3.86352,1.79807,4.68749,0.26578
2,547,2,2.48876,0.13957,-0.856673,1.56006,-1
2,547,2,2.32357,0.13957,-1.00904,1.35574,1
2,547,2,2.57721,5.96046e-08,-0.950867,1.34786,0
2,547,2,15.3173,0.13957,-0.912499,1.39064,1
2,547,2,155.326,0.13957,-0.930357,1.39097,-1
1,547,2,177.994,4.80223,-0.929345,1.39221,-0.787349
2,547,3,1.21713,0.13957,-0.0165486,0.982135,-1
2,547,3,2.03382,-2.98023e-08,0.583029,0.715315,0
2,547,3,3.38874,-1.39785e-07,0.48084,0.393479,0
2,547,3,1.68631,0.13957,0.240276,0.470801,1
2,547,3,1.12828,0.13957,0.113409,0.487434,-1
2,547,3,14.9048,0.13957,0.141949,0.516308,1
2,547,3,4.81643,0.13957,0.208186,0.601939,1
2,547,3,4.36389,5.96046e-08,0.133522,0.56878,0
2,547,3,9.00787,0.13957,0.143509,0.566942,-1
2,547,3,4.79326,5.96046e-08,0.163029,0.569318,0
2,547,3,7.71504,-2.38419e-07,0.148943,0.57245,0
2,547,3,3.4507,0.13957,0.16147,0.616686,-1
2,547,3,14.9187,0.13957,0.151712,0.610284,1
2,547,3,46.7132,0.13957,0.154044,0.600484,-1
1,547,3,119.897,12.6436,0.169935,0.582087,-0.209684
2,547,4,1.24144,0.13957,-1.81961,3.58086,1
2,547,4,1.90162,0.93827,-2.09074,3.66456,-1
2,547,4,2.38602,0.93827,-1.9293,3.41234,1
2,547,4,1.40715,-1.05367e-07,-2.49597,3.20019,0
2,547,4,1.64503,0.13957,-2.37926,3.19845,1
2,547,4,1.18694,-8.56007e-08,-2.40857,3.25733,0
2,547,4,5.01273,0.13957,-2.14186,3.53001,-1
2,547,4,5.52187,-1.3113e-06,-2.22876,3.45393,0
2,547,4,2.36078,0.13957,-2.30285,3.52336,1
2,547,4,2.84083,5.96046e-08,-2.26975,3.4519,0
2,547,4,1.21976,0.13957,-2.30915,3.49272,-1
2,547,4,7.64512,0.49761,-2.31653,3.46357,0
2,547,4,2.92741,0.13957,-2.20056,3.12496,-1
2,547,4,1.39383,0.49368,-2.1427,3.18587,-1
2,547,4,3.21882,0.49368,-2.0805,3.37589,-1
2,547,4,2.65413,0.13957,-2.08514,3.2227,1
2,547,4,2.82617,-2.98023e-07,-2.19782,3.19214,0
2,547,4,5.47494,2.79571e-07,-2.23018,3.20356,0
2,547,4,1.2675,1.71849e-07,-2.29889,3.26448,0
2,547,4,3.11655,0.13957,-2.26535,3.25066,1
2,547,4,6.72503,0.49761,-2.14653,3.39992,0
2,547,4,7.40252,0.49761,-2.15075,3.28929,0
2,547,4,2.22608,0.13957,-2.24556,3.28575,-1
2,547,4,1.49007,7.59813e-08,-2.17987,3.32415,0
2,547,4,10.4555,0.13957,-2.22665,3.34729,1
2,547,4,1.25219,0.13957,-2.24942,3.39538,1
1,547,4,86.1517,17.9996,-2.21686,3.35694,0.0830806
2,547,5,1.43214,0.13957,-1.5062,2.12598,1
2,547,5,3.41767,1.51963e-07,-1.49106,2.18546,0
2,547,5,17.311,0.13957,-1.46268,2.17455,-1
2,547,5,19.5117,1.06624e-06,-1.4747,2.18309,0
2,547,5,17.4866,0.13957,-1.51672,2.18571,1
2,547,5,12.9031,0.13957,-1.50459,2.17958,-1
1,547,5,72.0595,2.00281,-1.489,2.18002,-0.156744
#
0,548,5
2,548,1,2.40815,6.664e-08,-0.695655,4.28793,0
2,548,1,3.06854,4.21468e-08,-0.940341,4.16652,0
2,548,1,36.008,0.13957,-0.783274,4.149,-1
2,548,1,70.1199,0.13957,-0.791252,4.16626,1
2,548,1,375.589,0.13957,-0.784978,4.16084,1
2,548,1,245.033,0.13957,-0.78495,4.15768,-1
1,548,1,732.202,10.2993,-0.78591,4.16016,0.224887
2,548,2,1.84293,0.93827,-0.282653,0.501919,-1
2,548,2,3.8893,0.93957,0.2345,0.126376,0
2,548,2,4.60889,0.93827,-0.177799,0.563312,1
2,548,2,1.64963,-3.65002e-08,0.0387244,0.330462,0
2,548,2,3.10393,0.13957,-0.0937854,0.413134,1
2,548,2,3.03535,0.13957,0.0843401,0.499924,-1
2,548,2,8.20226,0.93957,-0.0885912,0.50878,0
2,548,2,2.40736,0,-0.0722384,0.537213,0
2,548,2,43.7154,0.93957,-0.0273821,0.539404,0
2,548,2,5.29025,-8.42937e-08,-0.0508251,0.506034,0
2,548,2,7.09917,0.13957,-0.00529361,0.526698,-1
2,548,2,1.17562,0.13957,0.0391758,0.479824,1
2,548,2,9.7604,0.93957,0.0198667,0.435324,0
2,548,2,1.10127,0.13957,0.0253611,0.48558,1
2,548,2,10.8094,1.19209e-07,0.0263782,0.461735,0
2,548,2,24.4881,0.93827,0.000812367,0.489585,-1
2,548,2,6.91622,-2.06477e-07,0.00155971,0.487826,0
2,548,2,4.13302,5.96046e-08,0.0145546,0.445363,0
2,548,2,6.1988,0.13957,-0.0201624,0.469114,-1
2,548,2,3.15884,1.03238e-07,0.00109616,0.455268,0
2,548,2,25.0694,0.13957,-0.0106076,0.456592,1
2,548,2,55.6876,-1.78416e-06,-0.00563573,0.462901,0
2,548,2,2.14009,0.13957,0.234632,0.296102,1
2,548,2,2.13269,0,0.158596,0.365956,0
2,548,2,1.67589,-2.10734e-08,0.222708,0.334556,0
2,548,2,1.09244,-2.10734e-08,0.0475214,0.773789,0
2,548,2,1.15908,2.58096e-08,0.145898,0.409325,0
2,548,2,2.84433,0.93957,0.110924,0.537355,0
2,548,2,1.49421,0.13957,0.162653,0.460617,1
2,548,2,6.35189,0.13957,0.354023,0.409685,-1
2,548,2,3.89444,0.13957,0.18713,0.510168,-1
2,548,2,16.3417,0.13957,0.179069,0.627199,1
2,548,2,2.7418,4.21468e-08,0.189475,0.696526,0
2,548,2,1.09465,-1.49012e-08,0.24968,0.517465,0
2,548,2,3.44182,-4.21468e-08,0.187498,0.652627,0
2,548,2,1.12228,0.13957,0.377233,0.535063,1
2,548,2,3.27805,0.13957,0.261221,0.610562,-1
2,548,2,1.10148,3.332e-08,0.403163,0.612481,0
2,548,2,2.90061,0.13957,0.362981,0.648311,1
2,548,2,5.98635,-1.88486e-07,0.367164,0.656972,0
2,548,2,6.14622,-1.19209e-07,0.380088,0.675087,0
2,548,2,57.3386,0.13957,0.382047,0.66878,1
2,548,2,44.6733,0.13957,0.371785,0.667487,-1
2,548,2,39.8495,1.84678e-06,0.375378,0.661802,0
2,548,2,87.0701,0.13957,0.376321,0.664258,-1
2,548,2,53.8636,2.33602e-06,0.374634,0.664619,0
2,548,2,15.5406,0.13957,0.33798,0.631733,1
2,548,2,12.6504,-6.30796e-07,0.340989,0.630986,0
2,548,2,7.74217,3.47552e-07,0.344207,0.632441,0
2,548,2,22.1176,-9.83025e-07,0.347184,0.636157,0
2,548,2,55.595,0.13957,0.353994,0.634592,-1
2,548,2,38.192,1.3487e-06,0.35117,0.636066,0
1,548,2,731.693,152.097,0.239692,0.591753,-0.15184
2,548,3,1.35529,0.13957,-0.625237,2.1401,-1
2,548,3,2.18962,0.13957,-0.664007,2.73713,-1
2,548,3,1.48954,0.13957,-0.91513,2.80878,-1
2,548,3,1.70127,0.13957,-0.636434,2.44091,1
2,548,3,4.57829,0,-0.81726,2.56704,0
2,548,3,2.6764,0.13957,-1.04048,2.25826,-1
2,548,3,1.74304,0.13957,-0.996219,2.61656,1
2,548,3,3.46852,0.13957,-1.08946,2.59374,-1
2,548,3,2.77946,0.13957,-1.16249,2.51496,1
2,548,3,2.20997,0.49761,-1.08147,2.57196,0
2,548,3,1.7786,0.13957,-0.883399,2.46051,1
2,548,3,1.75609,0.13957,-1.11186,2.50244,1
2,548,3,9.03543,0.13957,-1.02479,2.546,1
2,548,3,1.28326,0.13957,-0.900258,2.35673,-1
2,548,3,4.59516,0.13957,-1.03731,2.5279,1
2,548,3,2.5619,0.13957,-0.97089,2.48145,-1
2,548,3,7.11628,0.13957,-1.02156,2.34374,1
2,548,3,4.28119,0.13957,-0.961478,2.45101,1
2,548,3,10.7574,0.49368,-1.03153,2.45281,-1
2,548,3,15.2887,0.49368,-1.01711,2.4412,-1
2,548,3,5.20686,2.14908e-07,-1.00618,2.38106,0
2,548,3,11.7482,2.92002e-07,-0.996646,2.39544,0
2,548,3,32.8415,0.13957,-1.00557,2.4033,-1
2,548,3,3.81889,0.13957,-0.996865,2.39923,-1
1,548,3,135.673,18.5213,-0.999704,2.4477,-0.315164
2,548,4,1.94799,0.13957,-0.177708,2.52375,-1
2,548,4,3.01725,0.93827,-0.151404,2.65784,-1
2,548,4,1.07548,2.10734e-08,0.351555,2.66056,0
2,548,4,2.81964,2.98023e-08,-0.0234693,2.71102,0
2,548,4,1.32262,1.49012e-08,0.0193109,2.65574,0
2,548,4,2.31823,2.98023e-08,0.212859,2.73508,0
2,548,4,9.61404,0.49761,0.0953851,2.66518,0
2,548,4,1.88599,4.21468e-08,0.190086,2.67467,0
2,548,4,4.47108,0.13957,0.184291,2.73059,1
2,548,4,9.27131,0.93957,0.139375,2.71788,0
2,548,4,13.7594,0.49761,0.143392,2.71183,0
2,548,4,21.5855,0.13957,0.143007,2.68784,-1
2,548,4,22.5498,0.13957,0.146555,2.69394,1
1,548,4,95.5919,10.4985,0.123481,2.69191,0.00491623
2,548,5,1.00743,0.13957,1.11897,1.37084,-1
2,548,5,1.07823,-3.332e-08,1.09886,1.43337,0
2,548,5,5.98161,0.13957,1.17378,1.69156,1
2,548,5,1.17973,0.13957,0.813054,1.98408,1
2,548,5,1.26903,-1.49012e-08,0.70165,1.84069,0
2,548,5,2.30655,-7.30005e-08,1.09275,1.86355,0
2,548,5,1.29205,0.13957,1.03858,1.88174,-1
2,548,5,3.95636,1.39785e-07,1.07587,1.78817,0
2,548,5,1.19996,-2.10734e-08,0.807802,1.86688,0
2,548,5,3.0102,0,0.780215,1.67341,0
2,548,5,1.15795,2.10734e-08,0.84466,1.64066,0
2,548,5,2.40925,5.16191e-08,0.813546,1.80197,0
2,548,5,1.00619,0.13957,0.837744,1.81501,-1
2,548,5,1.25695,2.98023e-08,0.820226,1.77103,0
2,548,5,4.94643,0,0.842212,1.77538,0
2,548,5,2.65895,0.13957,0.91057,1.655,1
2,548,5,2.41213,0.13957,0.933651,1.68343,-1
2,548,5,2.02016,0.13957,0.91672,1.78457,-1
2,548,5,3.52156,0.13957,0.916341,1.7569,1
2,548,5,15.1243,0.13957,0.946404,1.73275,1
1,548,5,58.5438,9.25176,0.955325,1.74076,0.35255
#
0,549,4
2,549,1,1.20545,0.13957,-1.14046,5.57134,1
2,549,1,1.2978,5.5755e-08,-1.3091,5.90644,0
2,549,1,2.21592,0.13957,-1.1766,5.80615,1
2,549,1,2.82648,7.30005e-08,-1.19741,5.90148,0
2,549,1,1.50414,7.88495e-08,-1.18145,5.83798,0
2,549,1,54.8961,0.13957,-1.19329,5.86519,-1
2,549,1,65.153,0.13957,-1.19548,5.86884,1
2,549,1,31.7075,-6.7435e-07,-1.19192,5.86842,0
2,549,1,234.071,-5.3948e-06,-1.19313,5.86941,0
1,549,1,394.817,8.18278,-1.19371,5.86763,0.0346393
2,549,2,2.56315,-2.98023e-08,-0.50059,2.86583,0
2,549,2,8.21174,1.19209e-07,-0.343086,2.77366,0
2,549,2,1.28441,-3.94248e-08,-0.444464,2.817,0
2,549,2,1.92081,-5.16191e-08,-0.361094,2.80249,0
2,549,2,147.209,0.13957,-0.394461,2.79294,1
2,549,2,121.721,0.13957,-0.393836,2.80008,-1
1,549,2,282.9,4.65855,-0.393715,2.79629,0.0900907
2,549,3,1.66616,1.09501e-07,1.89387,2.29834,0
2,549,3,4.16891,-1.19209e-07,1.73783,2.48682,0
2,549,3,3.87808,4.21468e-08,1.67162,2.38107,0
2,549,3,6.30468,0.13957,1.69583,2.36547,-1
2,549,3,2.73378,1.76313e-07,1.87355,2.35824,0
2,549,3,1.72938,1.03238e-07,1.83327,2.39091,0
2,549,3,3.48931,3.00989e-07,1.79926,2.34775,0
2,549,3,8.07921,-5.84004e-07,1.76869,2.39329,0
2,549,3,7.9826,8.42937e-08,1.79351,2.40091,0
2,549,3,8.67759,0.13957,1.78317,2.38225,1
2,549,3,8.08996,0.13957,1.79883,2.37528,1
1,549,3,56.7655,3.60994,1.7761,2.3857,0.184207
2,549,4,1.63717,-3.65002e-08,-0.284214,3.28943,0
2,549,4,2.72181,0.49761,-0.0463463,3.25876,0
2,549,4,1.0408,0.13957,-0.0788099,3.59283,1
2,549,4,1.36591,0.49368,0.0576305,3.34458,1
2,549,4,2.13659,-4.21468e-08,0.218396,3.40938,0
2,549,4,2.73672,0.13957,0.20114,3.61337,-1
2,549,4,2.10148,0.49368,0.0305974,3.63907,1
2,549,4,2.15247,0.13957,0.175385,3.48773,-1
2,549,4,4.05675,-8.42937e-08,0.0551531,3.49281,0
2,549,4,2.39065,-4.21468e-08,0.0771995,3.53013,0
1,549,4,22.167,5.07084,0.0575197,3.46916,-0.0170544
#
0,550,3
2,550,1,1.12205,0.13957,-2.61849,3.40034,-1
2,550,1,1.67941,1.01065e-07,-1.95194,3.15444,0
2,550,1,2.42156,0.49761,-1.97065,2.87872,0
2,550,1,1.13166,0.13957,-2.42914,3.21627,-1
2,550,1,1.1564,4.94216e-08,-2.17775,3.15794,0
2,550,1,1.25381,1.03238e-07,-2.2833,3.19557,0
2,550,1,2.99288,0.13957,-2.38687,3.16463,1
2,550,1,3.27444,0.13957,-2.29247,2.85914,1
2,550,1,4.48648,-4.69327e-07,-2.23224,2.94745,0
2,550,1,2.71647,1.68587e-07,-2.33928,3.09665,0
2,550,1,9.50709,0.13957,-2.3441,3.08088,1
2,550,1,8.97196,0.13957,-2.37161,2.97827,-1
2,550,1,9.85216,0.13957,-2.33628,3.04258,-1
2,550,1,4.13652,0.13957,-2.33675,3.03301,1
2,550,1,27.9091,0.13957,-2.33528,2.99996,1
2,550,1,12.5813,0.13957,-2.31102,2.96416,-1
2,550,1,18.3305,0.49368,-2.30013,2.98652,-1
2,550,1,17.4769,0.13957,-2.29908,3.00827,-1
1,550,1,130.674,14.6221,-2.31794,3.01303,-0.16524
2,550,2,1.31699,3.332e-08,-0.746518,4.16359,0
2,550,2,4.50206,1.3328e-07,-0.749966,4.10825,0
2,550,2,1.3686,0,-0.962231,4.15204,0
2,550,2,1.39459,0.13957,-1.17977,3.91297,1
2,550,2,2.45851,0.13957,-1.30672,4.23069,-1
2,550,2,3.42757,0.13957,-1.27246,4.09851,1
2,550,2,3.81494,0.13957,-1.18572,4.07791,1
2,550,2,3.85723,0.49368,-1.15349,4.16938,-1
2,550,2,3.7022,0.13957,-1.21114,4.17345,1
1,550,2,25.7821,5.74794,-1.11388,4.12726,0.233086
2,550,3,1.3905,0.93827,1.48369,0.716815,1
2,550,3,1.22997,0.13957,1.40748,0.425063,1
2,550,3,1.07568,1.49012e-08,1.10316,0.122709,0
2,550,3,1.03792,-2.10734e-08,0.986135,0.520418,0
2,550,3,2.60324,-5.96046e-08,1.09839,0.203252,0
2,550,3,3.85006,0.93827,1.07717,0.249681,1
2,550,3,8.51111,0.13957,1.02319,0.392356,-1
2,550,3,4.92342,0.93827,1.1062,0.339537,-1
1,550,3,24.4281,6.39337,1.11673,0.352751,-0.282838
#
0,551,2
2,551,1,1.01845,0.13957,0.188511,0.982928,1
2,551,1,2.82454,0.13957,0.567757,0.573926,-1
2,551,1,75.493,0.13957,0.300128,0.525928,1
2,551,1,131.321,0.13957,0.303254,0.516839,-1
1,551,1,210.544,9.8756,0.305472,0.523037,-0.27359
2,551,2,1.04443,0.13957,0.193101,3.4706,-1
2,551,2,1.85456,0.13957,0.400624,3.42984,-1
2,551,2,19.253,5.3312e-07,0.51237,3.64077,0
2,551,2,170.296,3.8147e-06,0.511907,3.64309,0
1,551,2,192.391,7.25291,0.509415,3.63988,-0.0150638
#
0,552,4
2,552,1,6.1867,0.13957,0.705835,1.61935,-1
2,552,1,149.983,0.13957,0.715579,1.63895,-1
2,552,1,257.486,0.13957,0.720358,1.63801,1
1,552,1,413.655,1.91004,0.718412,1.63807,0.244929
2,552,2,4.78823,-1.3328e-07,0.536752,4.47685,0
2,552,2,5.50918,0.49368,0.603468,4.47613,1
2,552,2,4.68262,0.49368,0.629917,4.46787,-1
2,552,2,2.82079,9.42432e-08,0.690915,4.49063,0
2,552,2,2.17101,-2.98023e-08,0.726309,4.53213,0
2,552,2,4.45467,1.78814e-07,1.07552,4.60381,0
2,552,2,10.5662,0.13957,0.98417,4.59861,-1
2,552,2,11.9865,0.13957,0.97579,4.60152,-1
2,552,2,14.3508,0.13957,1.01922,4.66042,1
2,552,2,8.19872,0.13957,0.993222,4.63533,1
2,552,2,49.792,0.13957,0.96247,4.69571,-1
2,552,2,197.484,0.13957,0.956159,4.68867,1
1,552,2,316.332,33.4437,0.946659,4.66669,0.468791
2,552,3,4.74535,0.13957,-0.0776048,4.65403,1
2,552,3,6.61943,0.13957,-0.196327,4.73106,-1
2,552,3,9.80834,4.4604e-07,-0.14341,4.70561,0
2,552,3,11.7263,5.05762e-07,-0.15152,4.69598,0
2,552,3,13.4095,0.49368,-0.150688,4.70117,-1
2,552,3,18.4245,0.49368,-0.151447,4.70201,1
1,552,3,64.725,2.47961,-0.149323,4.70074,0.0485213
2,552,4,2.77947,0.13957,-2.34464,5.05066,-1
2,552,4,1.13172,-2.98023e-08,-2.30763,5.17108,0
2,552,4,4.60798,0.10566,-2.3517,5.37589,1
2,552,4,2.52153,0.13957,-2.6886,5.3717,-1
2,552,4,2.46468,0.13957,-2.61033,5.35531,1
2,552,4,5.61578,0.000511,-2.53219,5.38731,-1
2,552,4,3.94821,0.49761,-2.53247,5.36042,0
1,552,4,22.9288,4.02901,-2.50123,5.32456,-0.166633
#
0,553,6
2,553,1,2.18411,0.13957,0.755728,4.91967,1
2,553,1,3.47235,0.13957,0.191318,5.01036,-1
2,553,1,379.385,0.49761,0.256935,4.94432,0
2,553,1,389.999,0.49761,0.256868,4.94456,0
1,553,1,775.033,21.5515,0.258166,4.94466,-0.00166217
2,553,2,1.10433,0.13957,0.497057,1.39293,-1
2,553,2,1.42433,0.93827,0.47555,0.741167,1
2,553,2,1.22336,0.13957,0.727791,0.591302,1
2,553,2,3.97234,0.13957,0.837563,1.23629,1
2,553,2,4.09271,0.13957,0.616747,0.832435,1
2,553,2,2.38834,0.13957,0.610367,0.882589,1
2,553,2,1.8552,0.13957,0.750303,0.831584,-1
2,553,2,2.81883,0.13957,0.67253,1.07205,-1
2,553,2,6.98252,8.42937e-08,0.625725,0.971948,0
2,553,2,15.1978,0.93827,0.728418,1.02241,-1
2,553,2,3.30867,-7.30005e-08,0.744752,1.01716,0
2,553,2,2.91044,-5.96046e-08,0.706503,0.956207,0
2,553,2,76.1411,0.93957,0.734213,0.971201,0
2,553,2,7.13671,-1.19209e-07,0.733918,0.967413,0
2,553,2,387.794,0.49368,0.735996,0.955798,-1
2,553,2,75.896,0.49368,0.742407,0.952012,1
1,553,2,593.758,35.9521,0.733694,0.960081,-0.538115
2,553,3,1.3474,2.10734e-08,-1.10938,2.34821,0
2,553,3,1.86849,0.93827,-1.45278,2.54096,-1
2,553,3,1.29125,1.1151e-07,-1.70106,2.13685,0
